pc_time,gps_time,tow(sec),latitude(degrees),longitude(degrees),altitude(meters),h_accuracy(meters),v_accuracy(meters),n_sats,flags
2018-03-31 14:59:29.790344,2018-03-31 18:59:47.800000,586787.800,36.4821404098,-77.5799127229,-3.6511,0.0160,0.0460,12,4
2018-03-31 14:59:29.886946,2018-03-31 18:59:47.900000,586787.900,36.4821466996,-77.5799127277,-3.7900,0.0170,0.0560,12,4
2018-03-31 14:59:29.994114,2018-03-31 18:59:48.000000,586788.000,36.4821531719,-77.5799130047,-3.7940,0.0170,0.0560,12,4
2018-03-31 14:59:30.084892,2018-03-31 18:59:48.100000,586788.100,36.4821596024,-77.5799132808,-3.7910,0.0180,0.0570,12,4
2018-03-31 14:59:30.192817,2018-03-31 18:59:48.200000,586788.200,36.4821660730,-77.5799135412,-3.8014,0.0180,0.0570,12,4
2018-03-31 14:59:30.282868,2018-03-31 18:59:48.300000,586788.300,36.4821725658,-77.5799138628,-3.7892,0.0180,0.0580,12,4
2018-03-31 14:59:30.385614,2018-03-31 18:59:48.400000,586788.400,36.4821790497,-77.5799141542,-3.7944,0.0180,0.0580,12,4
2018-03-31 14:59:30.480794,2018-03-31 18:59:48.500000,586788.500,36.4821855434,-77.5799145215,-3.7997,0.0190,0.0590,12,4
2018-03-31 14:59:30.586059,2018-03-31 18:59:48.600000,586788.600,36.4821920670,-77.5799148226,-3.8005,0.0190,0.0600,12,4
2018-03-31 14:59:30.681435,2018-03-31 18:59:48.700000,586788.700,36.4821985957,-77.5799151654,-3.8077,0.0190,0.0600,12,4
2018-03-31 14:59:30.784696,2018-03-31 18:59:48.800000,586788.800,36.4822051996,-77.5799155448,-3.7967,0.0190,0.0610,12,4
2018-03-31 14:59:30.881543,2018-03-31 18:59:48.900000,586788.900,36.4822117273,-77.5799159273,-3.8023,0.0190,0.0610,12,4
2018-03-31 14:59:30.983332,2018-03-31 18:59:49.000000,586789.000,36.4822182964,-77.5799163334,-3.8022,0.0200,0.0620,12,4
2018-03-31 14:59:31.076364,2018-03-31 18:59:49.100000,586789.100,36.4822248920,-77.5799167092,-3.8043,0.0200,0.0620,12,4
2018-03-31 14:59:31.184128,2018-03-31 18:59:49.200000,586789.200,36.4822315203,-77.5799171779,-3.7993,0.0200,0.0620,12,4
2018-03-31 14:59:31.273706,2018-03-31 18:59:49.300000,586789.300,36.4822381741,-77.5799175811,-3.7977,0.0200,0.0630,12,4
2018-03-31 14:59:31.384806,2018-03-31 18:59:49.400000,586789.400,36.4822447976,-77.5799179852,-3.7951,0.0200,0.0630,12,4
2018-03-31 14:59:31.474191,2018-03-31 18:59:49.500000,586789.500,36.4822514462,-77.5799183974,-3.8052,0.0210,0.0640,12,4
2018-03-31 14:59:31.584247,2018-03-31 18:59:49.600000,586789.600,36.4822581769,-77.5799188778,-3.8025,0.0210,0.0640,12,4
2018-03-31 14:59:31.672946,2018-03-31 18:59:49.700000,586789.700,36.4822649276,-77.5799193096,-3.7804,0.0170,0.0540,12,4
