pc_time,gps_time,tow(sec),latitude(degrees),longitude(degrees),altitude(meters),h_accuracy(meters),v_accuracy(meters),n_sats,flags
2018-06-02 18:22:47.113000,2018-06-02 22:23:6.000000,598986.000,36.0017759376,-78.9465178558,77.1637,0.0170,0.0330,9,4
2018-06-02 18:22:47.180000,2018-06-02 22:23:6.100000,598986.100,36.0017789407,-78.9465166817,77.1458,0.0180,0.0340,9,4
2018-06-02 18:22:47.365000,2018-06-02 22:23:6.200000,598986.200,36.0017819753,-78.9465154189,77.1177,0.0180,0.0340,9,4
2018-06-02 18:22:47.764000,2018-06-02 22:23:6.300000,598986.300,36.0017850558,-78.9465141420,77.0924,0.0180,0.0350,9,4
2018-06-02 18:22:47.898000,2018-06-02 22:23:6.400000,598986.400,36.0017882489,-78.9465128013,77.0712,0.0190,0.0360,9,4
2018-06-02 18:22:47.963000,2018-06-02 22:23:6.500000,598986.500,36.0017913984,-78.9465114351,77.0490,0.0190,0.0360,9,4
2018-06-02 18:22:48.022000,2018-06-02 22:23:6.600000,598986.600,36.0017946728,-78.9465099909,77.0278,0.0200,0.0370,9,4
2018-06-02 18:22:48.117000,2018-06-02 22:23:6.700000,598986.700,36.0017978800,-78.9465085058,77.0056,0.0200,0.0380,9,4
2018-06-02 18:22:48.173000,2018-06-02 22:23:6.800000,598986.800,36.0018012166,-78.9465069246,76.9825,0.0170,0.0320,9,4
2018-06-02 18:22:48.256000,2018-06-02 22:23:6.900000,598986.900,36.0018046303,-78.9465053252,76.9578,0.0170,0.0320,9,4
2018-06-02 18:22:48.311000,2018-06-02 22:23:7.000000,598987.000,36.0018080310,-78.9465036945,76.9241,0.0170,0.0330,9,4
2018-06-02 18:22:48.369000,2018-06-02 22:23:7.100000,598987.100,36.0018115397,-78.9465020211,76.8949,0.0180,0.0340,9,4
2018-06-02 18:22:48.447000,2018-06-02 22:23:7.200000,598987.200,36.0018151851,-78.9465002865,76.8712,0.0180,0.0340,9,4
2018-06-02 18:22:48.537000,2018-06-02 22:23:7.300000,598987.300,36.0018187347,-78.9464985245,76.8357,0.0180,0.0350,9,4
2018-06-02 18:22:48.601000,2018-06-02 22:23:7.400000,598987.400,36.0018224526,-78.9464966971,76.7990,0.0190,0.0360,9,4
2018-06-02 18:22:48.654000,2018-06-02 22:23:7.500000,598987.500,36.0018261781,-78.9464948164,76.7750,0.0190,0.0360,9,4
2018-06-02 18:22:48.737000,2018-06-02 22:23:7.600000,598987.600,36.0018299555,-78.9464928857,76.7456,0.0200,0.0370,9,4
2018-06-02 18:22:48.862000,2018-06-02 22:23:7.700000,598987.700,36.0018339100,-78.9464908903,76.7182,0.0200,0.0380,9,4
2018-06-02 18:22:48.919000,2018-06-02 22:23:7.800000,598987.800,36.0018379396,-78.9464888318,76.6923,0.0170,0.0320,9,4
2018-06-02 18:22:49.005000,2018-06-02 22:23:7.900000,598987.900,36.0018419819,-78.9464868086,76.6538,0.0170,0.0320,9,4
2018-06-02 18:22:49.091000,2018-06-02 22:23:8.000000,598988.000,36.0018461845,-78.9464846483,76.6277,0.0170,0.0330,9,4
2018-06-02 18:22:49.180000,2018-06-02 22:23:8.100000,598988.100,36.0018504125,-78.9464824519,76.5939,0.0180,0.0340,9,4
2018-06-02 18:22:49.423000,2018-06-02 22:23:8.200000,598988.200,36.0018546885,-78.9464801880,76.5637,0.0180,0.0340,9,4
2018-06-02 18:22:49.483000,2018-06-02 22:23:8.300000,598988.300,36.0018589192,-78.9464779686,76.5287,0.0180,0.0350,9,4
2018-06-02 18:22:49.535000,2018-06-02 22:23:8.400000,598988.400,36.0018633131,-78.9464756661,76.4930,0.0190,0.0360,9,4
2018-06-02 18:22:49.613000,2018-06-02 22:23:8.500000,598988.500,36.0018676993,-78.9464732681,76.4684,0.0190,0.0360,9,4
2018-06-02 18:22:49.692000,2018-06-02 22:23:8.600000,598988.600,36.0018721058,-78.9464709194,76.4444,0.0200,0.0370,9,4
2018-06-02 18:22:49.872000,2018-06-02 22:23:8.700000,598988.700,36.0018765880,-78.9464685564,76.4057,0.0200,0.0380,9,4
2018-06-02 18:22:49.987000,2018-06-02 22:23:8.800000,598988.800,36.0018808308,-78.9464662479,76.3678,0.0170,0.0320,9,4
2018-06-02 18:22:50.034000,2018-06-02 22:23:8.900000,598988.900,36.0018852224,-78.9464638746,76.3414,0.0170,0.0320,9,4
2018-06-02 18:22:50.106000,2018-06-02 22:23:9.000000,598989.000,36.0018897084,-78.9464615121,76.2967,0.0170,0.0330,9,4
2018-06-02 18:22:50.183000,2018-06-02 22:23:9.100000,598989.100,36.0018940628,-78.9464590965,76.2458,0.0180,0.0340,9,4
2018-06-02 18:22:50.436000,2018-06-02 22:23:9.200000,598989.200,36.0018986139,-78.9464566117,76.2218,0.0180,0.0340,9,4
2018-06-02 18:22:50.701000,2018-06-02 22:23:9.300000,598989.300,36.0019032315,-78.9464541436,76.2084,0.0180,0.0350,9,4
2018-06-02 18:22:50.790000,2018-06-02 22:23:9.400000,598989.400,36.0019078743,-78.9464516632,76.1829,0.0190,0.0360,9,4
2018-06-02 18:22:50.854000,2018-06-02 22:23:9.500000,598989.500,36.0019124810,-78.9464492610,76.1568,0.0190,0.0360,9,4
2018-06-02 18:22:50.914000,2018-06-02 22:23:9.600000,598989.600,36.0019170092,-78.9464466797,76.1449,0.0200,0.0370,9,4
2018-06-02 18:22:51.032000,2018-06-02 22:23:9.700000,598989.700,36.0019215200,-78.9464441146,76.1363,0.0200,0.0380,9,4
2018-06-02 18:22:51.110000,2018-06-02 22:23:9.800000,598989.800,36.0019261213,-78.9464415797,76.0951,0.0170,0.0320,9,4
2018-06-02 18:22:51.155000,2018-06-02 22:23:9.900000,598989.900,36.0019308580,-78.9464391089,76.0463,0.0170,0.0320,9,4
2018-06-02 18:22:51.224000,2018-06-02 22:23:10.000000,598990.000,36.0019356436,-78.9464365272,76.0210,0.0170,0.0330,9,4
2018-06-02 18:22:51.293000,2018-06-02 22:23:10.100000,598990.100,36.0019403621,-78.9464339110,76.0039,0.0180,0.0340,9,4
2018-06-02 18:22:51.372000,2018-06-02 22:23:10.200000,598990.200,36.0019453180,-78.9464312347,75.9620,0.0180,0.0340,9,4
