pc_time,gps_time,tow(sec),north(m/s),east(m/s),down(m/s),speed(m/s),flags,num_signals
2018-06-02 18:23:20.992000,2018-06-02 22:23:39.900000,599019.900,-5.375000,-2.641000,-0.170000,5.988782,6,9
2018-06-02 18:23:21.112000,2018-06-02 22:23:40.000000,599020.000,-5.537000,-2.711000,-0.664000,6.165054,6,10
2018-06-02 18:23:21.190000,2018-06-02 22:23:40.100000,599020.100,-5.526000,-2.639000,-0.021000,6.123806,6,10
2018-06-02 18:23:21.304000,2018-06-02 22:23:40.200000,599020.200,-5.329000,-2.575000,0.203000,5.918519,6,10
2018-06-02 18:23:21.389000,2018-06-02 22:23:40.300000,599020.300,-5.430000,-2.546000,0.001000,5.997251,6,10
2018-06-02 18:23:21.525000,2018-06-02 22:23:40.400000,599020.400,-5.311000,-2.730000,-0.539000,5.971568,6,10
2018-06-02 18:23:21.581000,2018-06-02 22:23:40.500000,599020.500,-5.262000,-2.836000,-0.705000,5.977586,6,10
2018-06-02 18:23:21.703000,2018-06-02 22:23:40.600000,599020.600,-5.421000,-2.604000,0.562000,6.013988,6,8
2018-06-02 18:23:21.784000,2018-06-02 22:23:40.700000,599020.700,-5.162000,-2.963000,-0.638000,5.951942,6,9
2018-06-02 18:23:21.919000,2018-06-02 22:23:40.800000,599020.800,-5.362000,-2.734000,-0.062000,6.018787,6,9
2018-06-02 18:23:21.983000,2018-06-02 22:23:40.900000,599020.900,-5.141000,-2.926000,-0.263000,5.915349,6,9
2018-06-02 18:23:22.084000,2018-06-02 22:23:41.000000,599021.000,-5.298000,-2.743000,0.362000,5.965975,6,9
2018-06-02 18:23:22.180000,2018-06-02 22:23:41.100000,599021.100,-5.141000,-3.027000,0.021000,5.965954,6,10
2018-06-02 18:23:22.326000,2018-06-02 22:23:41.200000,599021.200,-4.952000,-3.316000,-0.686000,5.959711,6,10
2018-06-02 18:23:22.383000,2018-06-02 22:23:41.300000,599021.300,-5.008000,-3.229000,-0.444000,5.958734,6,10
2018-06-02 18:23:22.509000,2018-06-02 22:23:41.400000,599021.400,-4.824000,-3.425000,-0.501000,5.916215,6,9
2018-06-02 18:23:22.589000,2018-06-02 22:23:41.500000,599021.500,-4.921000,-3.260000,0.227000,5.902867,6,9
2018-06-02 18:23:22.712000,2018-06-02 22:23:41.600000,599021.600,-4.736000,-3.632000,-0.336000,5.968343,6,9
2018-06-02 18:23:22.789000,2018-06-02 22:23:41.700000,599021.700,-4.684000,-3.607000,-0.158000,5.911878,6,9
2018-06-02 18:23:22.921000,2018-06-02 22:23:41.800000,599021.800,-4.603000,-3.651000,-0.045000,5.875152,6,9
2018-06-02 18:23:23.004000,2018-06-02 22:23:41.900000,599021.900,-4.413000,-3.800000,0.008000,5.823622,6,10
2018-06-02 18:23:23.101000,2018-06-02 22:23:42.000000,599022.000,-4.411000,-3.798000,0.046000,5.820801,6,9
2018-06-02 18:23:23.182000,2018-06-02 22:23:42.100000,599022.100,-4.292000,-4.104000,-0.287000,5.938357,6,9
2018-06-02 18:23:23.311000,2018-06-02 22:23:42.200000,599022.200,-4.137000,-4.156000,-0.407000,5.864052,6,9
2018-06-02 18:23:23.388000,2018-06-02 22:23:42.300000,599022.300,-4.005000,-4.140000,-0.056000,5.760176,6,9
2018-06-02 18:23:23.519000,2018-06-02 22:23:42.400000,599022.400,-3.982000,-4.214000,0.106000,5.797769,6,10
2018-06-02 18:23:23.587000,2018-06-02 22:23:42.500000,599022.500,-3.731000,-4.388000,-0.116000,5.759766,6,10
2018-06-02 18:23:23.716000,2018-06-02 22:23:42.600000,599022.600,-3.714000,-4.474000,-0.138000,5.814677,6,10
2018-06-02 18:23:23.811000,2018-06-02 22:23:42.700000,599022.700,-3.482000,-4.548000,-0.165000,5.727882,6,11
2018-06-02 18:23:23.899000,2018-06-02 22:23:42.800000,599022.800,-3.551000,-4.675000,-0.240000,5.870709,6,11
2018-06-02 18:23:24.093000,2018-06-02 22:23:42.900000,599022.900,-3.339000,-4.811000,-0.223000,5.856163,6,11
2018-06-02 18:23:24.155000,2018-06-02 22:23:43.000000,599023.000,-3.050000,-4.824000,0.259000,5.707318,6,10
2018-06-02 18:23:24.241000,2018-06-02 22:23:43.100000,599023.100,-2.827000,-5.083000,-0.629000,5.816255,6,11
2018-06-02 18:23:24.320000,2018-06-02 22:23:43.200000,599023.200,-2.859000,-4.960000,0.243000,5.724987,6,11
2018-06-02 18:23:24.382000,2018-06-02 22:23:43.300000,599023.300,-2.629000,-5.071000,-0.055000,5.711977,6,10
2018-06-02 18:23:24.510000,2018-06-02 22:23:43.400000,599023.400,-2.645000,-5.334000,-0.293000,5.953787,6,11
2018-06-02 18:23:24.618000,2018-06-02 22:23:43.500000,599023.500,-2.374000,-5.354000,-0.236000,5.856722,6,11
2018-06-02 18:23:24.881000,2018-06-02 22:23:43.600000,599023.600,-2.312000,-5.308000,-0.008000,5.789664,6,11
2018-06-02 18:23:24.981000,2018-06-02 22:23:43.700000,599023.700,-2.022000,-5.360000,0.042000,5.728707,6,10
2018-06-02 18:23:25.066000,2018-06-02 22:23:43.800000,599023.800,-1.858000,-5.355000,0.135000,5.668173,6,11
2018-06-02 18:23:25.119000,2018-06-02 22:23:43.900000,599023.900,-1.794000,-5.354000,0.172000,5.646570,6,11
2018-06-02 18:23:25.173000,2018-06-02 22:23:44.000000,599024.000,-1.551000,-5.468000,-0.234000,5.683716,6,11
2018-06-02 18:23:25.237000,2018-06-02 22:23:44.100000,599024.100,-1.232000,-5.507000,-0.029000,5.643126,6,11
2018-06-02 18:23:25.330000,2018-06-02 22:23:44.200000,599024.200,-1.120000,-5.451000,0.352000,5.564872,6,10
2018-06-02 18:23:25.406000,2018-06-02 22:23:44.300000,599024.300,-1.122000,-5.532000,-0.089000,5.644635,6,11
2018-06-02 18:23:25.507000,2018-06-02 22:23:44.400000,599024.400,-0.919000,-5.549000,-0.373000,5.624585,6,11
2018-06-02 18:23:25.587000,2018-06-02 22:23:44.500000,599024.500,-0.611000,-5.460000,0.052000,5.494081,6,10
2018-06-02 18:23:25.722000,2018-06-02 22:23:44.600000,599024.600,-0.685000,-5.479000,-0.177000,5.521654,6,11
2018-06-02 18:23:25.802000,2018-06-02 22:23:44.700000,599024.700,-0.450000,-5.376000,0.030000,5.394801,6,11
2018-06-02 18:23:25.907000,2018-06-02 22:23:44.800000,599024.800,-0.293000,-5.481000,0.015000,5.488826,6,11
2018-06-02 18:23:25.994000,2018-06-02 22:23:44.900000,599024.900,-0.099000,-5.417000,0.001000,5.417905,6,11
2018-06-02 18:23:26.105000,2018-06-02 22:23:45.000000,599025.000,-0.164000,-5.429000,0.183000,5.431477,6,10
2018-06-02 18:23:26.181000,2018-06-02 22:23:45.100000,599025.100,-0.136000,-5.475000,-0.175000,5.476689,6,10
2018-06-02 18:23:26.312000,2018-06-02 22:23:45.200000,599025.200,0.139000,-5.427000,-0.028000,5.428780,6,10
2018-06-02 18:23:26.383000,2018-06-02 22:23:45.300000,599025.300,0.373000,-5.348000,-0.010000,5.360992,6,10
2018-06-02 18:23:26.512000,2018-06-02 22:23:45.400000,599025.400,0.875000,-5.288000,0.056000,5.359904,6,10
2018-06-02 18:23:26.588000,2018-06-02 22:23:45.500000,599025.500,0.460000,-5.375000,-0.172000,5.394648,6,11
2018-06-02 18:23:26.702000,2018-06-02 22:23:45.600000,599025.600,0.703000,-5.315000,0.018000,5.361290,6,11
2018-06-02 18:23:26.790000,2018-06-02 22:23:45.700000,599025.700,0.931000,-5.266000,-0.108000,5.347665,6,11
2018-06-02 18:23:26.917000,2018-06-02 22:23:45.800000,599025.800,1.165000,-5.152000,-0.108000,5.282076,6,11
2018-06-02 18:23:27.007000,2018-06-02 22:23:45.900000,599025.900,1.270000,-5.176000,-0.079000,5.329529,6,11
2018-06-02 18:23:27.116000,2018-06-02 22:23:46.000000,599026.000,1.282000,-5.147000,-0.112000,5.304256,6,11
2018-06-02 18:23:27.201000,2018-06-02 22:23:46.100000,599026.100,1.391000,-5.112000,0.071000,5.297870,6,11
2018-06-02 18:23:27.300000,2018-06-02 22:23:46.200000,599026.200,1.544000,-5.062000,0.083000,5.292238,6,11
2018-06-02 18:23:27.389000,2018-06-02 22:23:46.300000,599026.300,1.773000,-5.016000,-0.047000,5.320130,6,11
2018-06-02 18:23:27.525000,2018-06-02 22:23:46.400000,599026.400,1.632000,-5.023000,0.040000,5.281473,6,10
2018-06-02 18:23:27.588000,2018-06-02 22:23:46.500000,599026.500,1.799000,-5.072000,0.122000,5.381597,6,10
2018-06-02 18:23:27.703000,2018-06-02 22:23:46.600000,599026.600,1.687000,-5.103000,0.085000,5.374624,6,10
2018-06-02 18:23:27.792000,2018-06-02 22:23:46.700000,599026.700,1.813000,-5.098000,-0.011000,5.410783,6,10
2018-06-02 18:23:27.919000,2018-06-02 22:23:46.800000,599026.800,1.967000,-4.962000,0.118000,5.337652,6,11
2018-06-02 18:23:27.991000,2018-06-02 22:23:46.900000,599026.900,1.782000,-5.109000,0.005000,5.410860,6,10
2018-06-02 18:23:28.105000,2018-06-02 22:23:47.000000,599027.000,1.923000,-5.106000,-0.054000,5.456113,6,11
2018-06-02 18:23:28.179000,2018-06-02 22:23:47.100000,599027.100,1.780000,-5.120000,0.002000,5.420590,6,10
2018-06-02 18:23:28.332000,2018-06-02 22:23:47.200000,599027.200,2.138000,-5.065000,0.063000,5.497751,6,11
2018-06-02 18:23:28.381000,2018-06-02 22:23:47.300000,599027.300,2.076000,-5.102000,-0.043000,5.508192,6,10
2018-06-02 18:23:28.502000,2018-06-02 22:23:47.400000,599027.400,1.954000,-5.109000,-0.164000,5.469917,6,10
2018-06-02 18:23:28.594000,2018-06-02 22:23:47.500000,599027.500,2.165000,-5.015000,0.128000,5.462367,6,10
2018-06-02 18:23:28.701000,2018-06-02 22:23:47.600000,599027.600,2.041000,-5.076000,-0.038000,5.470965,6,10
2018-06-02 18:23:28.806000,2018-06-02 22:23:47.700000,599027.700,2.197000,-5.041000,-0.023000,5.498954,6,11
2018-06-02 18:23:28.923000,2018-06-02 22:23:47.800000,599027.800,2.052000,-5.089000,0.084000,5.487133,6,11
2018-06-02 18:23:28.989000,2018-06-02 22:23:47.900000,599027.900,2.245000,-5.044000,-0.016000,5.521047,6,11
2018-06-02 18:23:29.112000,2018-06-02 22:23:48.000000,599028.000,2.347000,-5.012000,0.072000,5.534307,6,10
2018-06-02 18:23:29.204000,2018-06-02 22:23:48.100000,599028.100,2.182000,-5.004000,-0.069000,5.459042,6,11
2018-06-02 18:23:29.305000,2018-06-02 22:23:48.200000,599028.200,2.378000,-5.010000,-0.062000,5.545718,6,11
2018-06-02 18:23:29.386000,2018-06-02 22:23:48.300000,599028.300,2.378000,-5.009000,-0.007000,5.544814,6,11
2018-06-02 18:23:29.509000,2018-06-02 22:23:48.400000,599028.400,2.310000,-4.986000,0.044000,5.495116,6,10
2018-06-02 18:23:29.587000,2018-06-02 22:23:48.500000,599028.500,2.368000,-5.011000,-0.108000,5.542341,6,11
2018-06-02 18:23:29.714000,2018-06-02 22:23:48.600000,599028.600,2.441000,-5.009000,0.072000,5.572124,6,11
2018-06-02 18:23:29.794000,2018-06-02 22:23:48.700000,599028.700,2.456000,-4.984000,0.029000,5.556275,6,11
2018-06-02 18:23:29.906000,2018-06-02 22:23:48.800000,599028.800,2.414000,-5.017000,-0.038000,5.567556,6,11
2018-06-02 18:23:30.003000,2018-06-02 22:23:48.900000,599028.900,2.410000,-5.017000,0.082000,5.565823,6,11
2018-06-02 18:23:30.109000,2018-06-02 22:23:49.000000,599029.000,2.464000,-5.056000,0.156000,5.624449,6,11
2018-06-02 18:23:30.175000,2018-06-02 22:23:49.100000,599029.100,2.432000,-5.021000,-0.009000,5.578984,6,11
2018-06-02 18:23:30.305000,2018-06-02 22:23:49.200000,599029.200,2.444000,-5.049000,0.052000,5.609415,6,10
2018-06-02 18:23:30.393000,2018-06-02 22:23:49.300000,599029.300,2.469000,-5.090000,0.169000,5.657213,6,10
2018-06-02 18:23:30.499000,2018-06-02 22:23:49.400000,599029.400,2.511000,-5.047000,0.146000,5.637138,6,11
2018-06-02 18:23:30.578000,2018-06-02 22:23:49.500000,599029.500,2.598000,-5.068000,-0.113000,5.695106,6,11
2018-06-02 18:23:30.707000,2018-06-02 22:23:49.600000,599029.600,2.389000,-5.144000,0.133000,5.671689,6,10
2018-06-02 18:23:30.825000,2018-06-02 22:23:49.700000,599029.700,2.492000,-5.113000,0.142000,5.687955,6,11
2018-06-02 18:23:30.916000,2018-06-02 22:23:49.800000,599029.800,2.478000,-5.095000,0.181000,5.665643,6,10
2018-06-02 18:23:30.987000,2018-06-02 22:23:49.900000,599029.900,2.522000,-5.089000,-0.176000,5.679648,6,10
2018-06-02 18:23:31.104000,2018-06-02 22:23:50.000000,599030.000,2.501000,-5.076000,-0.059000,5.658690,6,11
2018-06-02 18:23:31.197000,2018-06-02 22:23:50.100000,599030.100,2.519000,-5.114000,0.220000,5.700733,6,11
2018-06-02 18:23:31.320000,2018-06-02 22:23:50.200000,599030.200,2.441000,-5.111000,0.267000,5.663992,6,11
2018-06-02 18:23:31.382000,2018-06-02 22:23:50.300000,599030.300,2.563000,-5.105000,-0.197000,5.712267,6,10
2018-06-02 18:23:31.504000,2018-06-02 22:23:50.400000,599030.400,2.653000,-5.008000,-0.070000,5.667316,6,10
2018-06-02 18:23:31.599000,2018-06-02 22:23:50.500000,599030.500,2.640000,-4.986000,0.029000,5.641790,6,10
2018-06-02 18:23:31.717000,2018-06-02 22:23:50.600000,599030.600,2.607000,-4.964000,0.142000,5.606937,6,10
2018-06-02 18:23:31.809000,2018-06-02 22:23:50.700000,599030.700,2.534000,-5.034000,-0.164000,5.635806,6,11
2018-06-02 18:23:31.913000,2018-06-02 22:23:50.800000,599030.800,2.528000,-5.104000,0.291000,5.695753,6,11
2018-06-02 18:23:31.990000,2018-06-02 22:23:50.900000,599030.900,2.716000,-5.047000,0.034000,5.731393,6,10
2018-06-02 18:23:32.108000,2018-06-02 22:23:51.000000,599031.000,2.747000,-4.889000,0.114000,5.607881,6,10
2018-06-02 18:23:32.184000,2018-06-02 22:23:51.100000,599031.100,2.759000,-4.838000,-0.039000,5.569410,6,10
2018-06-02 18:23:32.304000,2018-06-02 22:23:51.200000,599031.200,2.697000,-4.919000,0.057000,5.609846,6,10
2018-06-02 18:23:32.395000,2018-06-02 22:23:51.300000,599031.300,2.671000,-4.928000,-0.109000,5.605303,6,10
2018-06-02 18:23:32.510000,2018-06-02 22:23:51.400000,599031.400,2.855000,-4.865000,0.297000,5.640855,6,10
2018-06-02 18:23:32.601000,2018-06-02 22:23:51.500000,599031.500,3.001000,-4.843000,-0.135000,5.697425,6,10
2018-06-02 18:23:32.720000,2018-06-02 22:23:51.600000,599031.600,3.173000,-4.749000,0.116000,5.711474,6,10
2018-06-02 18:23:32.835000,2018-06-02 22:23:51.700000,599031.700,3.099000,-4.726000,0.141000,5.651449,6,10
2018-06-02 18:23:32.898000,2018-06-02 22:23:51.800000,599031.800,3.173000,-4.705000,0.204000,5.674941,6,10
2018-06-02 18:23:32.995000,2018-06-02 22:23:51.900000,599031.900,3.217000,-4.738000,-0.047000,5.726931,6,10
2018-06-02 18:23:33.138000,2018-06-02 22:23:52.000000,599032.000,3.381000,-4.597000,0.155000,5.706450,6,10
2018-06-02 18:23:33.184000,2018-06-02 22:23:52.100000,599032.100,3.477000,-4.545000,0.162000,5.722460,6,10
2018-06-02 18:23:33.313000,2018-06-02 22:23:52.200000,599032.200,3.658000,-4.467000,0.156000,5.773652,6,10
2018-06-02 18:23:33.394000,2018-06-02 22:23:52.300000,599032.300,3.656000,-4.401000,0.155000,5.721463,6,9
2018-06-02 18:23:33.510000,2018-06-02 22:23:52.400000,599032.400,3.784000,-4.310000,-0.038000,5.735395,6,9
2018-06-02 18:23:33.597000,2018-06-02 22:23:52.500000,599032.500,3.759000,-4.263000,0.355000,5.683595,6,10
2018-06-02 18:23:33.703000,2018-06-02 22:23:52.600000,599032.600,3.833000,-4.129000,0.074000,5.633873,6,10
2018-06-02 18:23:33.804000,2018-06-02 22:23:52.700000,599032.700,4.206000,-4.075000,0.210000,5.856284,6,10
2018-06-02 18:23:33.911000,2018-06-02 22:23:52.800000,599032.800,4.091000,-4.008000,0.100000,5.727159,6,10
2018-06-02 18:23:33.989000,2018-06-02 22:23:52.900000,599032.900,4.282000,-3.894000,0.296000,5.787811,6,10
2018-06-02 18:23:34.090000,2018-06-02 22:23:53.000000,599033.000,4.311000,-3.819000,0.193000,5.759295,6,10
2018-06-02 18:23:34.175000,2018-06-02 22:23:53.100000,599033.100,4.384000,-3.724000,0.185000,5.752185,6,10
2018-06-02 18:23:34.327000,2018-06-02 22:23:53.200000,599033.200,4.463000,-3.567000,0.128000,5.713305,6,10
2018-06-02 18:23:34.391000,2018-06-02 22:23:53.300000,599033.300,4.775000,-3.442000,0.270000,5.886254,6,9
2018-06-02 18:23:34.507000,2018-06-02 22:23:53.400000,599033.400,4.728000,-3.324000,0.123000,5.779529,6,10
2018-06-02 18:23:34.598000,2018-06-02 22:23:53.500000,599033.500,4.746000,-3.287000,0.240000,5.773117,6,10
2018-06-02 18:23:34.706000,2018-06-02 22:23:53.600000,599033.600,4.771000,-3.108000,0.087000,5.694041,6,10
2018-06-02 18:23:34.810000,2018-06-02 22:23:53.700000,599033.700,5.025000,-2.982000,0.382000,5.843197,6,10
2018-06-02 18:23:34.914000,2018-06-02 22:23:53.800000,599033.800,5.044000,-2.860000,0.214000,5.798408,6,10
2018-06-02 18:23:35.004000,2018-06-02 22:23:53.900000,599033.900,5.061000,-2.703000,0.350000,5.737589,6,10
2018-06-02 18:23:35.112000,2018-06-02 22:23:54.000000,599034.000,5.237000,-2.553000,0.235000,5.826146,6,10
2018-06-02 18:23:35.190000,2018-06-02 22:23:54.100000,599034.100,5.245000,-2.455000,-0.045000,5.791118,6,10
2018-06-02 18:23:35.297000,2018-06-02 22:23:54.200000,599034.200,5.123000,-2.369000,0.122000,5.644226,6,10
2018-06-02 18:23:35.392000,2018-06-02 22:23:54.300000,599034.300,5.460000,-2.227000,0.106000,5.896705,6,10
2018-06-02 18:23:35.517000,2018-06-02 22:23:54.400000,599034.400,5.451000,-2.041000,0.279000,5.820574,6,10
2018-06-02 18:23:35.582000,2018-06-02 22:23:54.500000,599034.500,5.582000,-1.944000,0.249000,5.910826,6,10
2018-06-02 18:23:35.697000,2018-06-02 22:23:54.600000,599034.600,5.513000,-1.787000,0.360000,5.795389,6,10
2018-06-02 18:23:35.792000,2018-06-02 22:23:54.700000,599034.700,5.625000,-1.665000,0.101000,5.866247,6,10
2018-06-02 18:23:35.896000,2018-06-02 22:23:54.800000,599034.800,5.683000,-1.541000,0.287000,5.888223,6,10
2018-06-02 18:23:35.988000,2018-06-02 22:23:54.900000,599034.900,5.689000,-1.422000,0.224000,5.864026,6,10
2018-06-02 18:23:36.122000,2018-06-02 22:23:55.000000,599035.000,5.759000,-1.241000,0.145000,5.891194,6,10
2018-06-02 18:23:36.234000,2018-06-02 22:23:55.100000,599035.100,5.855000,-1.104000,0.430000,5.958174,6,10
2018-06-02 18:23:36.325000,2018-06-02 22:23:55.200000,599035.200,5.830000,-1.030000,0.380000,5.920287,6,10
2018-06-02 18:23:36.402000,2018-06-02 22:23:55.300000,599035.300,0.000000,0.000000,0.000000,0.000000,0,0
2018-06-02 18:23:36.516000,2018-06-02 22:23:55.400000,599035.400,5.875000,-0.708000,0.286000,5.917507,6,10
2018-06-02 18:23:36.583000,2018-06-02 22:23:55.500000,599035.500,5.828000,-0.623000,0.055000,5.861204,6,10
2018-06-02 18:23:36.714000,2018-06-02 22:23:55.600000,599035.600,5.962000,-0.421000,0.427000,5.976846,6,10
2018-06-02 18:23:36.821000,2018-06-02 22:23:55.700000,599035.700,6.024000,-0.239000,0.489000,6.028739,6,10
2018-06-02 18:23:36.893000,2018-06-02 22:23:55.800000,599035.800,5.983000,-0.101000,0.233000,5.983852,6,10
2018-06-02 18:23:36.989000,2018-06-02 22:23:55.900000,599035.900,5.992000,-0.051000,0.094000,5.992217,6,10
2018-06-02 18:23:37.105000,2018-06-02 22:23:56.000000,599036.000,6.035000,0.065000,0.308000,6.035350,6,10
2018-06-02 18:23:37.190000,2018-06-02 22:23:56.100000,599036.100,6.104000,0.182000,0.398000,6.106713,6,10
2018-06-02 18:23:37.320000,2018-06-02 22:23:56.200000,599036.200,6.138000,0.363000,0.381000,6.148725,6,10
2018-06-02 18:23:37.388000,2018-06-02 22:23:56.300000,599036.300,6.074000,0.486000,0.249000,6.093412,6,10
2018-06-02 18:23:37.518000,2018-06-02 22:23:56.400000,599036.400,6.040000,0.585000,0.137000,6.068264,6,10
2018-06-02 18:23:37.584000,2018-06-02 22:23:56.500000,599036.500,6.118000,0.673000,0.513000,6.154905,6,10
2018-06-02 18:23:37.722000,2018-06-02 22:23:56.600000,599036.600,6.134000,0.802000,0.433000,6.186207,6,10
2018-06-02 18:23:37.809000,2018-06-02 22:23:56.700000,599036.700,6.183000,0.918000,0.507000,6.250777,6,10
2018-06-02 18:23:37.916000,2018-06-02 22:23:56.800000,599036.800,6.159000,1.031000,0.388000,6.244697,6,10
2018-06-02 18:23:37.998000,2018-06-02 22:23:56.900000,599036.900,6.133000,1.141000,0.166000,6.238235,6,10
2018-06-02 18:23:38.091000,2018-06-02 22:23:57.000000,599037.000,6.124000,1.303000,0.333000,6.261085,6,10
2018-06-02 18:23:38.190000,2018-06-02 22:23:57.100000,599037.100,6.203000,1.414000,0.395000,6.362123,6,10
2018-06-02 18:23:38.302000,2018-06-02 22:23:57.200000,599037.200,6.142000,1.525000,0.436000,6.328490,6,10
2018-06-02 18:23:38.381000,2018-06-02 22:23:57.300000,599037.300,6.179000,1.623000,0.596000,6.388597,6,10
2018-06-02 18:23:38.518000,2018-06-02 22:23:57.400000,599037.400,6.230000,1.635000,0.491000,6.440972,6,10
2018-06-02 18:23:38.589000,2018-06-02 22:23:57.500000,599037.500,6.214000,1.819000,0.550000,6.474763,6,11
2018-06-02 18:23:38.712000,2018-06-02 22:23:57.600000,599037.600,6.222000,1.877000,0.463000,6.498955,6,11
2018-06-02 18:23:38.809000,2018-06-02 22:23:57.700000,599037.700,6.187000,2.037000,0.145000,6.513704,6,11
2018-06-02 18:23:38.901000,2018-06-02 22:23:57.800000,599037.800,6.278000,2.071000,0.077000,6.610773,6,11
2018-06-02 18:23:38.993000,2018-06-02 22:23:57.900000,599037.900,6.117000,2.045000,0.529000,6.449784,6,11
2018-06-02 18:23:39.127000,2018-06-02 22:23:58.000000,599038.000,6.098000,2.130000,0.713000,6.459296,6,11
2018-06-02 18:23:39.269000,2018-06-02 22:23:58.100000,599038.100,6.146000,2.277000,0.697000,6.554239,6,11
2018-06-02 18:23:39.553000,2018-06-02 22:23:58.200000,599038.200,6.080000,2.318000,0.694000,6.506883,6,11
2018-06-02 18:23:39.585000,2018-06-02 22:23:58.300000,599038.300,6.194000,2.394000,0.387000,6.640548,6,11
2018-06-02 18:23:39.643000,2018-06-02 22:23:58.400000,599038.400,6.176000,2.344000,0.035000,6.605854,6,11
2018-06-02 18:23:39.711000,2018-06-02 22:23:58.500000,599038.500,6.265000,2.425000,0.037000,6.717950,6,11
2018-06-02 18:23:39.791000,2018-06-02 22:23:58.600000,599038.600,6.190000,2.419000,0.616000,6.645875,6,11
2018-06-02 18:23:39.888000,2018-06-02 22:23:58.700000,599038.700,6.079000,2.539000,-0.200000,6.587925,6,11
2018-06-02 18:23:39.947000,2018-06-02 22:23:58.800000,599038.800,6.171000,2.556000,0.063000,6.679399,6,11
2018-06-02 18:23:40.004000,2018-06-02 22:23:58.900000,599038.900,6.453000,2.430000,1.428000,6.895369,6,11
2018-06-02 18:23:40.110000,2018-06-02 22:23:59.000000,599039.000,6.166000,2.737000,-0.919000,6.746164,6,11
2018-06-02 18:23:40.187000,2018-06-02 22:23:59.100000,599039.100,6.246000,2.819000,-0.241000,6.852684,6,11
2018-06-02 18:23:40.339000,2018-06-02 22:23:59.200000,599039.200,6.254000,2.683000,0.704000,6.805219,6,11
2018-06-02 18:23:40.391000,2018-06-02 22:23:59.300000,599039.300,6.300000,2.793000,0.184000,6.891360,6,11
2018-06-02 18:23:40.496000,2018-06-02 22:23:59.400000,599039.400,6.237000,2.642000,0.554000,6.773502,6,11
2018-06-02 18:23:40.581000,2018-06-02 22:23:59.500000,599039.500,6.183000,2.570000,0.574000,6.695849,6,11
2018-06-02 18:23:40.713000,2018-06-02 22:23:59.600000,599039.600,6.388000,2.995000,0.094000,7.055251,6,11
2018-06-02 18:23:40.832000,2018-06-02 22:23:59.700000,599039.700,6.120000,2.737000,0.372000,6.704146,6,11
2018-06-02 18:23:40.909000,2018-06-02 22:23:59.800000,599039.800,6.284000,2.924000,0.286000,6.930976,6,11
2018-06-02 18:23:41.001000,2018-06-02 22:23:59.900000,599039.900,6.241000,2.770000,0.368000,6.828102,6,11
2018-06-02 18:23:41.115000,2018-06-02 22:24:0.000000,599040.000,6.217000,2.800000,0.448000,6.818437,6,11
2018-06-02 18:23:41.190000,2018-06-02 22:24:0.100000,599040.100,6.331000,2.935000,0.535000,6.978237,6,11
2018-06-02 18:23:41.310000,2018-06-02 22:24:0.200000,599040.200,6.233000,2.944000,0.084000,6.893288,6,11
2018-06-02 18:23:41.401000,2018-06-02 22:24:0.300000,599040.300,6.260000,2.938000,0.405000,6.915160,6,11
2018-06-02 18:23:41.524000,2018-06-02 22:24:0.400000,599040.400,6.230000,2.931000,0.166000,6.885032,6,11
2018-06-02 18:23:41.589000,2018-06-02 22:24:0.500000,599040.500,6.225000,2.954000,0.191000,6.890337,6,11
2018-06-02 18:23:41.704000,2018-06-02 22:24:0.600000,599040.600,6.291000,2.991000,0.373000,6.965828,6,11
2018-06-02 18:23:41.791000,2018-06-02 22:24:0.700000,599040.700,6.299000,2.993000,0.407000,6.973912,6,11
2018-06-02 18:23:41.916000,2018-06-02 22:24:0.800000,599040.800,6.289000,2.995000,0.188000,6.965741,6,11
2018-06-02 18:23:41.988000,2018-06-02 22:24:0.900000,599040.900,6.226000,2.975000,0.168000,6.900268,6,11
2018-06-02 18:23:42.129000,2018-06-02 22:24:1.000000,599041.000,6.198000,3.012000,0.284000,6.891106,6,11
2018-06-02 18:23:42.205000,2018-06-02 22:24:1.100000,599041.100,6.216000,3.078000,0.218000,6.936335,6,11
2018-06-02 18:23:42.412000,2018-06-02 22:24:1.200000,599041.200,6.288000,3.008000,0.626000,6.970438,6,11
2018-06-02 18:23:42.510000,2018-06-02 22:24:1.300000,599041.300,6.291000,3.079000,0.320000,7.004065,6,11
2018-06-02 18:23:42.568000,2018-06-02 22:24:1.400000,599041.400,6.214000,3.039000,0.108000,6.917320,6,11
2018-06-02 18:23:42.619000,2018-06-02 22:24:1.500000,599041.500,6.258000,3.086000,0.247000,6.977533,6,11
2018-06-02 18:23:42.761000,2018-06-02 22:24:1.600000,599041.600,6.201000,3.095000,0.222000,6.930471,6,11
2018-06-02 18:23:42.834000,2018-06-02 22:24:1.700000,599041.700,6.201000,3.105000,0.358000,6.934942,6,11
2018-06-02 18:23:42.912000,2018-06-02 22:24:1.800000,599041.800,6.260000,3.082000,0.291000,6.977559,6,11
2018-06-02 18:23:43.002000,2018-06-02 22:24:1.900000,599041.900,6.303000,3.118000,0.425000,7.032050,6,11
2018-06-02 18:23:43.126000,2018-06-02 22:24:2.000000,599042.000,6.182000,3.139000,0.297000,6.933285,6,11
2018-06-02 18:23:43.206000,2018-06-02 22:24:2.100000,599042.100,6.188000,3.217000,0.117000,6.974269,6,11
2018-06-02 18:23:43.318000,2018-06-02 22:24:2.200000,599042.200,6.164000,3.200000,0.235000,6.945135,6,11
