0.0000 44.1031 4294967295.//// -1.1217 13.7537 3.2066 -4294967295.//// 6342
0.3120 23.3369 0.0624 0.1376 16.0100 1.4576 99.9024 330935
0.3120 23.3369 0.0624 0.1376 16.0100 1.4576 99.9024 330985
0.3100 23.3369 0.0628 0.1376 16.0100 1.4576 99.9018 331035
0.3110 23.3351 0.0625 0.1360 16.0088 1.4576 99.9021 331085
0.3100 23.3351 0.0627 0.1360 16.0088 1.4576 99.9018 331135
0.3110 23.3351 0.0625 0.1360 16.0088 1.4576 99.9021 331185
0.3110 23.3351 0.0625 0.1360 16.0088 1.4576 99.9021 331235
0.3120 23.3351 0.0623 0.1360 16.0088 1.4576 99.9024 331286
0.3110 23.3431 0.0626 0.1365 16.0088 1.4581 99.9020 331336
0.3100 23.3431 0.0628 0.1365 16.0088 1.4581 99.9017 331386
0.3120 23.3431 0.0624 0.1365 16.0088 1.4581 99.9024 331436
0.3110 23.3351 0.0625 0.1360 16.0088 1.4576 99.9021 331486
0.3110 23.3351 0.0625 0.1360 16.0088 1.4576 99.9021 331536
0.3120 23.3351 0.0623 0.1360 16.0088 1.4576 99.9024 331586
0.3100 23.3333 0.0627 0.1343 16.0075 1.4576 99.9018 331636
0.3130 23.3333 0.0621 0.1343 16.0075 1.4576 99.9027 331687
0.3110 23.3253 0.0625 0.1338 16.0075 1.4571 99.9021 331737
0.3120 23.3253 0.0623 0.1338 16.0075 1.4571 99.9024 331787
0.3110 23.3253 0.0625 0.1338 16.0075 1.4571 99.9021 331837
0.3110 23.3333 0.0625 0.1343 16.0075 1.4576 99.9021 331887
0.3100 23.3333 0.0627 0.1343 16.0075 1.4576 99.9018 331937
0.3120 23.3333 0.0623 0.1343 16.0075 1.4576 99.9024 331987
0.3120 23.3333 0.0623 0.1343 16.0075 1.4576 99.9024 332037
0.3110 23.3333 0.0625 0.1343 16.0075 1.4576 99.9021 332087
0.3100 23.3333 0.0627 0.1343 16.0075 1.4576 99.9018 332137
0.3120 23.3412 0.0624 0.1348 16.0075 1.4581 99.9024 332188
0.3120 23.3412 0.0624 0.1348 16.0075 1.4581 99.9024 332238
0.3120 23.3314 0.0623 0.1326 16.0063 1.4576 99.9024 332288
0.3120 23.3314 0.0623 0.1326 16.0063 1.4576 99.9024 332338
0.3120 23.3314 0.0623 0.1326 16.0063 1.4576 99.9024 332388
0.3110 23.3314 0.0625 0.1326 16.0063 1.4576 99.9021 332438
0.3110 23.3314 0.0625 0.1326 16.0063 1.4576 99.9021 332488
0.3110 23.3314 0.0625 0.1326 16.0063 1.4576 99.9021 332538
0.3120 23.3314 0.0623 0.1326 16.0063 1.4576 99.9024 332589
0.3130 23.3314 0.0621 0.1326 16.0063 1.4576 99.9027 332639
0.3120 23.3314 0.0623 0.1326 16.0063 1.4576 99.9024 332689
0.3120 23.3394 0.0624 0.1331 16.0063 1.4581 99.9024 332739
0.3110 23.3394 0.0626 0.1331 16.0063 1.4581 99.9020 332789
0.3120 23.3376 0.0624 0.1315 16.0050 1.4581 99.9024 332839
0.3120 23.3376 0.0624 0.1315 16.0050 1.4581 99.9024 332889
0.3100 23.3376 0.0628 0.1315 16.0050 1.4581 99.9017 332939
0.3110 23.3296 0.0625 0.1310 16.0050 1.4576 99.9021 332989
0.3100 23.3296 0.0627 0.1310 16.0050 1.4576 99.9018 333040
0.3120 23.3296 0.0623 0.1310 16.0050 1.4576 99.9024 333090
0.3120 23.3296 0.0623 0.1310 16.0050 1.4576 99.9024 333140
0.3110 23.3296 0.0625 0.1310 16.0050 1.4576 99.9021 333190
0.3110 23.3296 0.0625 0.1310 16.0050 1.4576 99.9021 333240
0.3100 23.3376 0.0628 0.1315 16.0050 1.4581 99.9017 333290
0.3110 23.3376 0.0626 0.1315 16.0050 1.4581 99.9020 333340
0.3110 23.3376 0.0626 0.1315 16.0050 1.4581 99.9020 333390
0.3110 23.3376 0.0626 0.1315 16.0050 1.4581 99.9020 333440
0.3110 23.3376 0.0626 0.1315 16.0050 1.4581 99.9020 333490
0.3120 23.3296 0.0623 0.1310 16.0050 1.4576 99.9024 333540
0.3110 23.3296 0.0625 0.1310 16.0050 1.4576 99.9021 333590
0.3110 23.3296 0.0625 0.1310 16.0050 1.4576 99.9021 333641
0.3120 23.3198 0.0623 0.1288 16.0037 1.4571 99.9024 333691
0.3100 23.3198 0.0627 0.1288 16.0037 1.4571 99.9018 333741
0.3110 23.3198 0.0625 0.1288 16.0037 1.4571 99.9021 333791
0.3110 23.3278 0.0625 0.1293 16.0037 1.4576 99.9021 333841
0.3110 23.3278 0.0625 0.1293 16.0037 1.4576 99.9021 333891
0.3110 23.3278 0.0625 0.1293 16.0037 1.4576 99.9021 333941
0.3120 23.3358 0.0623 0.1298 16.0037 1.4581 99.9024 333991
0.3120 23.3358 0.0623 0.1298 16.0037 1.4581 99.9024 334041
0.3110 23.3278 0.0625 0.1293 16.0037 1.4576 99.9021 334092
0.3100 23.3278 0.0627 0.1293 16.0037 1.4576 99.9018 334142
0.3120 23.3278 0.0623 0.1293 16.0037 1.4576 99.9024 334192
0.3100 23.3339 0.0627 0.1281 16.0025 1.4581 99.9017 334242
0.3120 23.3339 0.0623 0.1281 16.0025 1.4581 99.9024 334292
0.3110 23.3339 0.0625 0.1281 16.0025 1.4581 99.9020 334342
0.3110 23.3260 0.0625 0.1276 16.0025 1.4576 99.9021 334392
0.3110 23.3260 0.0625 0.1276 16.0025 1.4576 99.9021 334443
0.3110 23.3260 0.0625 0.1276 16.0025 1.4576 99.9021 334493
0.3100 23.3339 0.0627 0.1281 16.0025 1.4581 99.9017 334543
0.3130 23.3339 0.0621 0.1281 16.0025 1.4581 99.9027 334593
0.3120 23.3339 0.0623 0.1281 16.0025 1.4581 99.9024 334643
0.3120 23.3339 0.0623 0.1281 16.0025 1.4581 99.9024 334693
0.3120 23.3339 0.0623 0.1281 16.0025 1.4581 99.9024 334743
0.3130 23.3401 0.0622 0.1270 16.0012 1.4586 99.9026 334793
0.3120 23.3401 0.0624 0.1270 16.0012 1.4586 99.9023 334844
0.3120 23.3401 0.0624 0.1270 16.0012 1.4586 99.9023 334894
0.3110 23.3339 0.0625 0.1281 16.0025 1.4581 99.9020 334944
0.3120 23.3339 0.0623 0.1281 16.0025 1.4581 99.9024 334994
0.3110 23.3339 0.0625 0.1281 16.0025 1.4581 99.9020 335044
0.3130 23.3242 0.0621 0.1260 16.0012 1.4576 99.9027 335094
0.3120 23.3242 0.0623 0.1260 16.0012 1.4576 99.9024 335144
0.3130 23.3321 0.0621 0.1265 16.0012 1.4581 99.9027 335195
0.3130 23.3321 0.0621 0.1265 16.0012 1.4581 99.9027 335245
0.3120 23.3321 0.0623 0.1265 16.0012 1.4581 99.9024 335295
0.3120 23.3321 0.0623 0.1265 16.0012 1.4581 99.9024 335345
0.3120 23.3321 0.0623 0.1265 16.0012 1.4581 99.9024 335395
0.3110 23.3321 0.0625 0.1265 16.0012 1.4581 99.9020 335445
0.3120 23.3401 0.0624 0.1270 16.0012 1.4586 99.9023 335495
0.3120 23.3401 0.0624 0.1270 16.0012 1.4586 99.9023 335545
0.3120 23.3401 0.0624 0.1270 16.0012 1.4586 99.9023 335596
0.3100 23.3303 0.0627 0.1248 16.0000 1.4581 99.9017 335646
0.3120 23.3303 0.0623 0.1248 16.0000 1.4581 99.9024 335696
0.3110 23.3223 0.0625 0.1243 16.0000 1.4576 99.9021 335746
0.3110 23.3223 0.0625 0.1243 16.0000 1.4576 99.9021 335796
0.3120 23.3223 0.0623 0.1243 16.0000 1.4576 99.9024 335846
0.3110 23.3383 0.0626 0.1253 16.0000 1.4586 99.9020 335896
0.3120 23.3383 0.0624 0.1253 16.0000 1.4586 99.9023 335946
0.3120 23.3383 0.0624 0.1253 16.0000 1.4586 99.9023 335996
0.3100 23.3383 0.0628 0.1253 16.0000 1.4586 99.9017 336047
0.3110 23.3383 0.0626 0.1253 16.0000 1.4586 99.9020 336097
0.3110 23.3383 0.0626 0.1253 16.0000 1.4586 99.9020 336147
0.3110 23.3383 0.0626 0.1253 16.0000 1.4586 99.9020 336197
0.3120 23.3383 0.0624 0.1253 16.0000 1.4586 99.9023 336247
0.3110 23.3383 0.0626 0.1253 16.0000 1.4586 99.9020 336297
0.3110 23.3285 0.0625 0.1231 15.9987 1.4581 99.9020 336347
0.3110 23.3285 0.0625 0.1231 15.9987 1.4581 99.9020 336397
0.3120 23.3364 0.0624 0.1236 15.9987 1.4586 99.9023 336448
0.3110 23.3364 0.0626 0.1236 15.9987 1.4586 99.9020 336498
0.3110 23.3364 0.0626 0.1236 15.9987 1.4586 99.9020 336548
0.3110 23.3364 0.0626 0.1236 15.9987 1.4586 99.9020 336598
0.3100 23.3364 0.0628 0.1236 15.9987 1.4586 99.9017 336648
0.3120 23.3364 0.0624 0.1236 15.9987 1.4586 99.9023 336698
0.3110 23.3364 0.0626 0.1236 15.9987 1.4586 99.9020 336748
0.3110 23.3364 0.0626 0.1236 15.9987 1.4586 99.9020 336799
0.3100 23.3364 0.0628 0.1236 15.9987 1.4586 99.9017 336849
0.3100 23.3346 0.0627 0.1220 15.9975 1.4586 99.9017 336899
0.3110 23.3346 0.0625 0.1220 15.9975 1.4586 99.9020 336949
0.3100 23.3346 0.0627 0.1220 15.9975 1.4586 99.9017 336999
0.3110 23.3346 0.0625 0.1220 15.9975 1.4586 99.9020 337049
0.3100 23.3346 0.0627 0.1220 15.9975 1.4586 99.9017 337099
0.3100 23.3346 0.0627 0.1220 15.9975 1.4586 99.9017 337149
0.3110 23.3346 0.0625 0.1220 15.9975 1.4586 99.9020 337199
0.3100 23.3346 0.0627 0.1220 15.9975 1.4586 99.9017 337250
0.3100 23.3346 0.0627 0.1220 15.9975 1.4586 99.9017 337300
0.3100 23.3346 0.0627 0.1220 15.9975 1.4586 99.9017 337350
0.3100 23.3346 0.0627 0.1220 15.9975 1.4586 99.9017 337400
0.3110 23.3426 0.0626 0.1225 15.9975 1.4591 99.9020 337450
0.3110 23.3426 0.0626 0.1225 15.9975 1.4591 99.9020 337500
0.3100 23.3426 0.0628 0.1225 15.9975 1.4591 99.9017 337550
0.3100 23.3426 0.0628 0.1225 15.9975 1.4591 99.9017 337600
0.3100 23.3426 0.0628 0.1225 15.9975 1.4591 99.9017 337651
0.3100 23.3267 0.0627 0.1215 15.9975 1.4581 99.9017 337701
0.3100 23.3267 0.0627 0.1215 15.9975 1.4581 99.9017 337751
0.3100 23.3267 0.0627 0.1215 15.9975 1.4581 99.9017 337801
0.3100 23.3328 0.0627 0.1203 15.9963 1.4586 99.9017 337851
0.3100 23.3328 0.0627 0.1203 15.9963 1.4586 99.9017 337901
0.3100 23.3328 0.0627 0.1203 15.9963 1.4586 99.9017 337951
0.3100 23.3328 0.0627 0.1203 15.9963 1.4586 99.9017 338001
0.3100 23.3328 0.0627 0.1203 15.9963 1.4586 99.9017 338051
0.3110 23.3408 0.0626 0.1208 15.9963 1.4591 99.9020 338102
0.3100 23.3408 0.0628 0.1208 15.9963 1.4591 99.9017 338152
0.3100 23.3408 0.0628 0.1208 15.9963 1.4591 99.9017 338202
0.3110 23.3328 0.0625 0.1203 15.9963 1.4586 99.9020 338252
0.3110 23.3328 0.0625 0.1203 15.9963 1.4586 99.9020 338302
0.3090 23.3328 0.0629 0.1203 15.9963 1.4586 99.9014 338352
0.3110 23.3248 0.0625 0.1198 15.9963 1.4581 99.9020 338402
0.3100 23.3248 0.0627 0.1198 15.9963 1.4581 99.9017 338452
0.3110 23.3248 0.0625 0.1198 15.9963 1.4581 99.9020 338502
0.3100 23.3408 0.0628 0.1208 15.9963 1.4591 99.9017 338553
0.3110 23.3408 0.0626 0.1208 15.9963 1.4591 99.9020 338603
0.3100 23.3408 0.0628 0.1208 15.9963 1.4591 99.9017 338653
0.3110 23.3389 0.0626 0.1191 15.9950 1.4591 99.9020 338703
0.3100 23.3389 0.0628 0.1191 15.9950 1.4591 99.9017 338753
0.3110 23.3469 0.0626 0.1196 15.9950 1.4596 99.9019 338803
0.3110 23.3469 0.0626 0.1196 15.9950 1.4596 99.9019 338853
0.3120 23.3469 0.0624 0.1196 15.9950 1.4596 99.9023 338903
0.3110 23.3371 0.0626 0.1175 15.9937 1.4591 99.9020 338954
0.3100 23.3371 0.0628 0.1175 15.9937 1.4591 99.9017 339004
0.3090 23.3371 0.0630 0.1175 15.9937 1.4591 99.9013 339054
0.3100 23.3371 0.0628 0.1175 15.9937 1.4591 99.9017 339104
0.3100 23.3371 0.0628 0.1175 15.9937 1.4591 99.9017 339154
0.3100 23.3371 0.0628 0.1175 15.9937 1.4591 99.9017 339204
0.3100 23.3371 0.0628 0.1175 15.9937 1.4591 99.9017 339254
0.3110 23.3371 0.0626 0.1175 15.9937 1.4591 99.9020 339304
0.3100 23.3371 0.0628 0.1175 15.9937 1.4591 99.9017 339354
0.3080 23.3371 0.0632 0.1175 15.9937 1.4591 99.9010 339405
0.3090 23.3371 0.0630 0.1175 15.9937 1.4591 99.9013 339455
0.3100 23.3371 0.0628 0.1175 15.9937 1.4591 99.9017 339505
0.3100 23.3371 0.0628 0.1175 15.9937 1.4591 99.9017 339555
0.3100 23.3371 0.0628 0.1175 15.9937 1.4591 99.9017 339605
0.3110 23.3292 0.0625 0.1170 15.9937 1.4586 99.9020 339655
0.3100 23.3292 0.0627 0.1170 15.9937 1.4586 99.9017 339705
0.3110 23.3292 0.0625 0.1170 15.9937 1.4586 99.9020 339755
0.3110 23.3292 0.0625 0.1170 15.9937 1.4586 99.9020 339806
0.3120 23.3292 0.0623 0.1170 15.9937 1.4586 99.9023 339856
0.3110 23.3371 0.0626 0.1175 15.9937 1.4591 99.9020 339906
0.3100 23.3371 0.0628 0.1175 15.9937 1.4591 99.9017 339956
0.3100 23.3371 0.0628 0.1175 15.9937 1.4591 99.9017 340006
0.3100 23.3353 0.0628 0.1158 15.9925 1.4591 99.9017 340056
0.3110 23.3353 0.0625 0.1158 15.9925 1.4591 99.9020 340106
0.3110 23.3353 0.0625 0.1158 15.9925 1.4591 99.9020 340156
0.3110 23.3433 0.0626 0.1163 15.9925 1.4596 99.9019 340206
0.3100 23.3433 0.0628 0.1163 15.9925 1.4596 99.9016 340257
0.3110 23.3433 0.0626 0.1163 15.9925 1.4596 99.9019 340307
0.3120 23.3353 0.0623 0.1158 15.9925 1.4591 99.9023 340357
0.3110 23.3353 0.0625 0.1158 15.9925 1.4591 99.9020 340407
0.3100 23.3353 0.0628 0.1158 15.9925 1.4591 99.9017 340457
0.3100 23.3353 0.0628 0.1158 15.9925 1.4591 99.9017 340507
0.3110 23.3353 0.0625 0.1158 15.9925 1.4591 99.9020 340557
0.3100 23.3414 0.0628 0.1146 15.9913 1.4596 99.9016 340608
0.3100 23.3414 0.0628 0.1146 15.9913 1.4596 99.9016 340658
0.3100 23.3414 0.0628 0.1146 15.9913 1.4596 99.9016 340708
0.3110 23.3335 0.0625 0.1141 15.9913 1.4591 99.9020 340758
0.3130 23.3335 0.0621 0.1141 15.9913 1.4591 99.9026 340808
0.3100 23.3335 0.0627 0.1141 15.9913 1.4591 99.9017 340858
0.3100 23.3414 0.0628 0.1146 15.9913 1.4596 99.9016 340909
0.3110 23.3414 0.0626 0.1146 15.9913 1.4596 99.9019 340959
0.3110 23.3414 0.0626 0.1146 15.9913 1.4596 99.9019 341009
0.3090 23.3414 0.0630 0.1146 15.9913 1.4596 99.9013 341059
0.3100 23.3414 0.0628 0.1146 15.9913 1.4596 99.9016 341109
0.3110 23.3396 0.0626 0.1130 15.9900 1.4596 99.9019 341159
0.3110 23.3396 0.0626 0.1130 15.9900 1.4596 99.9019 341209
0.3100 23.3396 0.0628 0.1130 15.9900 1.4596 99.9016 341260
0.3100 23.3396 0.0628 0.1130 15.9900 1.4596 99.9016 341310
0.3100 23.3396 0.0628 0.1130 15.9900 1.4596 99.9016 341360
0.3110 23.3396 0.0626 0.1130 15.9900 1.4596 99.9019 341410
0.3110 23.3316 0.0625 0.1125 15.9900 1.4591 99.9020 341460
0.3110 23.3316 0.0625 0.1125 15.9900 1.4591 99.9020 341510
0.3110 23.3316 0.0625 0.1125 15.9900 1.4591 99.9020 341560
0.3110 23.3396 0.0626 0.1130 15.9900 1.4596 99.9019 341611
0.3110 23.3396 0.0626 0.1130 15.9900 1.4596 99.9019 341661
0.3110 23.3396 0.0626 0.1130 15.9900 1.4596 99.9019 341711
0.3100 23.3396 0.0628 0.1130 15.9900 1.4596 99.9016 341761
0.3110 23.3396 0.0626 0.1130 15.9900 1.4596 99.9019 341811
0.3120 23.3396 0.0624 0.1130 15.9900 1.4596 99.9023 341861
0.3100 23.3396 0.0628 0.1130 15.9900 1.4596 99.9016 341911
0.3110 23.3396 0.0626 0.1130 15.9900 1.4596 99.9019 341962
0.3110 23.3378 0.0626 0.1113 15.9888 1.4596 99.9019 342012
0.3110 23.3378 0.0626 0.1113 15.9888 1.4596 99.9019 342062
0.3110 23.3378 0.0626 0.1113 15.9888 1.4596 99.9019 342112
0.3110 23.3378 0.0626 0.1113 15.9888 1.4596 99.9019 342162
0.3100 23.3378 0.0628 0.1113 15.9888 1.4596 99.9016 342212
0.3120 23.3378 0.0624 0.1113 15.9888 1.4596 99.9023 342262
0.3110 23.3378 0.0626 0.1113 15.9888 1.4596 99.9019 342313
0.3120 23.3378 0.0624 0.1113 15.9888 1.4596 99.9023 342363
0.3110 23.3378 0.0626 0.1113 15.9888 1.4596 99.9019 342413
0.3100 23.3378 0.0628 0.1113 15.9888 1.4596 99.9016 342463
0.3110 23.3378 0.0626 0.1113 15.9888 1.4596 99.9019 342513
0.3110 23.3360 0.0626 0.1096 15.9875 1.4596 99.9019 342563
0.3110 23.3360 0.0626 0.1096 15.9875 1.4596 99.9019 342614
0.3120 23.3360 0.0623 0.1096 15.9875 1.4596 99.9023 342664
0.3110 23.3360 0.0626 0.1096 15.9875 1.4596 99.9019 342714
0.3120 23.3360 0.0623 0.1096 15.9875 1.4596 99.9023 342764
0.3120 23.3439 0.0624 0.1101 15.9875 1.4601 99.9022 342814
0.3110 23.3439 0.0626 0.1101 15.9875 1.4601 99.9019 342864
0.3110 23.3439 0.0626 0.1101 15.9875 1.4601 99.9019 342914
0.3120 23.3360 0.0623 0.1096 15.9875 1.4596 99.9023 342965
0.3120 23.3360 0.0623 0.1096 15.9875 1.4596 99.9023 343015
0.3110 23.3360 0.0626 0.1096 15.9875 1.4596 99.9019 343065
0.3120 23.3280 0.0623 0.1091 15.9875 1.4591 99.9023 343115
0.3120 23.3280 0.0623 0.1091 15.9875 1.4591 99.9023 343165
0.3120 23.3280 0.0623 0.1091 15.9875 1.4591 99.9023 343215
0.3110 23.3439 0.0626 0.1101 15.9875 1.4601 99.9019 343265
0.3110 23.3439 0.0626 0.1101 15.9875 1.4601 99.9019 343316
0.3120 23.3501 0.0624 0.1090 15.9862 1.4606 99.9022 343366
0.3120 23.3501 0.0624 0.1090 15.9862 1.4606 99.9022 343416
0.3110 23.3501 0.0626 0.1090 15.9862 1.4606 99.9019 343466
0.3120 23.3501 0.0624 0.1090 15.9862 1.4606 99.9022 343516
0.3110 23.3501 0.0626 0.1090 15.9862 1.4606 99.9019 343566
0.3120 23.3501 0.0624 0.1090 15.9862 1.4606 99.9022 343616
0.3110 23.3421 0.0626 0.1085 15.9862 1.4601 99.9019 343666
0.3110 23.3421 0.0626 0.1085 15.9862 1.4601 99.9019 343717
0.3110 23.3421 0.0626 0.1085 15.9862 1.4601 99.9019 343767
0.3110 23.3421 0.0626 0.1085 15.9862 1.4601 99.9019 343817
0.3130 23.3421 0.0622 0.1085 15.9862 1.4601 99.9025 343867
0.3120 23.3421 0.0624 0.1085 15.9862 1.4601 99.9022 343917
0.3110 23.3501 0.0626 0.1090 15.9862 1.4606 99.9019 343967
0.3130 23.3501 0.0622 0.1090 15.9862 1.4606 99.9025 344017
0.3120 23.3482 0.0624 0.1073 15.9850 1.4606 99.9022 344068
0.3120 23.3482 0.0624 0.1073 15.9850 1.4606 99.9022 344118
0.3120 23.3482 0.0624 0.1073 15.9850 1.4606 99.9022 344168
0.3120 23.3421 0.0624 0.1085 15.9862 1.4601 99.9022 344218
0.3130 23.3421 0.0622 0.1085 15.9862 1.4601 99.9025 344268
0.3130 23.3421 0.0622 0.1085 15.9862 1.4601 99.9025 344318
0.3130 23.3323 0.0621 0.1063 15.9850 1.4596 99.9026 344368
0.3130 23.3323 0.0621 0.1063 15.9850 1.4596 99.9026 344419
0.3120 23.3323 0.0623 0.1063 15.9850 1.4596 99.9023 344469
0.3110 23.3403 0.0626 0.1068 15.9850 1.4601 99.9019 344519
0.3110 23.3403 0.0626 0.1068 15.9850 1.4601 99.9019 344569
0.3120 23.3482 0.0624 0.1073 15.9850 1.4606 99.9022 344619
0.3120 23.3482 0.0624 0.1073 15.9850 1.4606 99.9022 344669
0.3120 23.3482 0.0624 0.1073 15.9850 1.4606 99.9022 344719
0.3110 23.3464 0.0626 0.1056 15.9838 1.4606 99.9019 344769
0.3130 23.3464 0.0622 0.1056 15.9838 1.4606 99.9025 344820
0.3120 23.3464 0.0624 0.1056 15.9838 1.4606 99.9022 344870
0.3110 23.3464 0.0626 0.1056 15.9838 1.4606 99.9019 344920
0.3130 23.3464 0.0622 0.1056 15.9838 1.4606 99.9025 344970
0.3120 23.3464 0.0624 0.1056 15.9838 1.4606 99.9022 345020
0.3110 23.3464 0.0626 0.1056 15.9838 1.4606 99.9019 345070
0.3110 23.3464 0.0626 0.1056 15.9838 1.4606 99.9019 345120
0.3110 23.3464 0.0626 0.1056 15.9838 1.4606 99.9019 345170
0.3130 23.3464 0.0622 0.1056 15.9838 1.4606 99.9025 345220
0.3110 23.3464 0.0626 0.1056 15.9838 1.4606 99.9019 345271
0.3120 23.3464 0.0624 0.1056 15.9838 1.4606 99.9022 345321
0.3120 23.3464 0.0624 0.1056 15.9838 1.4606 99.9022 345371
0.3130 23.3464 0.0622 0.1056 15.9838 1.4606 99.9025 345421
0.3110 23.3525 0.0626 0.1045 15.9825 1.4611 99.9018 345471
0.3110 23.3525 0.0626 0.1045 15.9825 1.4611 99.9018 345521
0.3110 23.3525 0.0626 0.1045 15.9825 1.4611 99.9018 345571
0.3110 23.3446 0.0626 0.1040 15.9825 1.4606 99.9019 345621
0.3110 23.3446 0.0626 0.1040 15.9825 1.4606 99.9019 345671
0.3120 23.3446 0.0624 0.1040 15.9825 1.4606 99.9022 345722
0.3100 23.3446 0.0628 0.1040 15.9825 1.4606 99.9016 345772
0.3120 23.3446 0.0624 0.1040 15.9825 1.4606 99.9022 345822
0.3110 23.3446 0.0626 0.1040 15.9825 1.4606 99.9019 345872
0.3120 23.3446 0.0624 0.1040 15.9825 1.4606 99.9022 345922
0.3120 23.3446 0.0624 0.1040 15.9825 1.4606 99.9022 345972
0.3120 23.3446 0.0624 0.1040 15.9825 1.4606 99.9022 346022
0.3120 23.3446 0.0624 0.1040 15.9825 1.4606 99.9022 346072
0.3130 23.3446 0.0622 0.1040 15.9825 1.4606 99.9025 346122
0.3110 23.3446 0.0626 0.1040 15.9825 1.4606 99.9019 346172
0.3120 23.3446 0.0624 0.1040 15.9825 1.4606 99.9022 346223
0.3120 23.3446 0.0624 0.1040 15.9825 1.4606 99.9022 346273
0.3130 23.3428 0.0622 0.1023 15.9812 1.4606 99.9025 346323
0.3120 23.3428 0.0624 0.1023 15.9812 1.4606 99.9022 346373
0.3110 23.3428 0.0626 0.1023 15.9812 1.4606 99.9019 346423
0.3130 23.3428 0.0622 0.1023 15.9812 1.4606 99.9025 346473
0.3120 23.3428 0.0624 0.1023 15.9812 1.4606 99.9022 346523
0.3120 23.3428 0.0624 0.1023 15.9812 1.4606 99.9022 346573
0.3120 23.3428 0.0624 0.1023 15.9812 1.4606 99.9022 346624
0.3110 23.3428 0.0626 0.1023 15.9812 1.4606 99.9019 346674
0.3130 23.3428 0.0622 0.1023 15.9812 1.4606 99.9025 346724
0.3120 23.3428 0.0624 0.1023 15.9812 1.4606 99.9022 346774
0.3110 23.3428 0.0626 0.1023 15.9812 1.4606 99.9019 346824
0.3120 23.3507 0.0624 0.1028 15.9812 1.4611 99.9022 346874
0.3110 23.3507 0.0626 0.1028 15.9812 1.4611 99.9018 346924
0.3110 23.3507 0.0626 0.1028 15.9812 1.4611 99.9018 346974
0.3110 23.3507 0.0626 0.1028 15.9812 1.4611 99.9018 347024
0.3110 23.3507 0.0626 0.1028 15.9812 1.4611 99.9018 347075
0.3110 23.3409 0.0626 0.1006 15.9800 1.4606 99.9019 347125
0.3120 23.3409 0.0624 0.1006 15.9800 1.4606 99.9022 347175
0.3120 23.3409 0.0624 0.1006 15.9800 1.4606 99.9022 347225
0.3120 23.3409 0.0624 0.1006 15.9800 1.4606 99.9022 347275
0.3110 23.3409 0.0626 0.1006 15.9800 1.4606 99.9019 347325
0.3110 23.3409 0.0626 0.1006 15.9800 1.4606 99.9019 347375
0.3120 23.3489 0.0624 0.1011 15.9800 1.4611 99.9022 347425
0.3120 23.3489 0.0624 0.1011 15.9800 1.4611 99.9022 347475
0.3120 23.3489 0.0624 0.1011 15.9800 1.4611 99.9022 347525
0.3120 23.3489 0.0624 0.1011 15.9800 1.4611 99.9022 347575
0.3130 23.3489 0.0622 0.1011 15.9800 1.4611 99.9025 347626
0.3110 23.3489 0.0626 0.1011 15.9800 1.4611 99.9018 347676
0.3110 23.3489 0.0626 0.1011 15.9800 1.4611 99.9018 347726
0.3130 23.3489 0.0622 0.1011 15.9800 1.4611 99.9025 347776
0.3120 23.3409 0.0624 0.1006 15.9800 1.4606 99.9022 347826
0.3110 23.3409 0.0626 0.1006 15.9800 1.4606 99.9019 347876
0.3120 23.3409 0.0624 0.1006 15.9800 1.4606 99.9022 347926
0.3110 23.3391 0.0626 0.0990 15.9788 1.4606 99.9019 347976
0.3130 23.3391 0.0622 0.0990 15.9788 1.4606 99.9025 348026
0.3120 23.3471 0.0624 0.0995 15.9788 1.4611 99.9022 348077
0.3100 23.3471 0.0628 0.0995 15.9788 1.4611 99.9015 348127
0.3090 23.3471 0.0630 0.0995 15.9788 1.4611 99.9012 348177
0.3130 23.3471 0.0622 0.0995 15.9788 1.4611 99.9025 348227
0.3120 23.3471 0.0624 0.0995 15.9788 1.4611 99.9022 348277
0.3110 23.3471 0.0626 0.0995 15.9788 1.4611 99.9018 348327
0.3110 23.3391 0.0626 0.0990 15.9788 1.4606 99.9019 348377
0.3110 23.3391 0.0626 0.0990 15.9788 1.4606 99.9019 348428
0.3100 23.3391 0.0628 0.0990 15.9788 1.4606 99.9016 348478
0.3110 23.3311 0.0625 0.0985 15.9788 1.4601 99.9019 348528
0.3120 23.3311 0.0623 0.0985 15.9788 1.4601 99.9022 348578
0.3120 23.3471 0.0624 0.0995 15.9788 1.4611 99.9022 348628
0.3120 23.3452 0.0624 0.0978 15.9775 1.4611 99.9022 348678
0.3120 23.3452 0.0624 0.0978 15.9775 1.4611 99.9022 348728
0.3100 23.3452 0.0628 0.0978 15.9775 1.4611 99.9015 348779
0.3110 23.3452 0.0626 0.0978 15.9775 1.4611 99.9018 348829
0.3140 23.3452 0.0620 0.0978 15.9775 1.4611 99.9028 348879
0.3110 23.3373 0.0626 0.0973 15.9775 1.4606 99.9019 348929
0.3110 23.3373 0.0626 0.0973 15.9775 1.4606 99.9019 348979
0.3110 23.3373 0.0626 0.0973 15.9775 1.4606 99.9019 349029
0.3120 23.3373 0.0624 0.0973 15.9775 1.4606 99.9022 349079
0.3130 23.3373 0.0622 0.0973 15.9775 1.4606 99.9025 349130
0.3120 23.3373 0.0624 0.0973 15.9775 1.4606 99.9022 349180
0.3120 23.3373 0.0624 0.0973 15.9775 1.4606 99.9022 349230
0.3120 23.3373 0.0624 0.0973 15.9775 1.4606 99.9022 349280
